"x"	"y"
2.59275354780329	0.946195960723755
1.6775957193372	-1.86618340260936
0.334387250167255	-0.62095380749621
1.25718711213326	2.0784200281523
2.02654774602125	-1.12524260969502
0.115297275644442	-0.615694934393873
0.963739166983477	-0.737744193500716
1.51517773303693	-1.21815448799022
1.69863758423651	-1.56377178263561
1.03868639960248	0.0511622852760517
1.39629064569563	0.477956149039258
1.20584751049698	0.177374611528077
2.34872364702648	-1.01718720040248
-0.021645068991395	-0.279507188517297
1.02724772844129	-0.869121615715904
0.829643967424011	-0.975705007501882
1.98970503226624	0.825678393381551
2.25511465032659	-0.755746470197531
2.50125838573417	-0.605579642559919
3.0208573746915	0.234512730182407
0.810170312327636	-1.15827665682348
0.0963837377960863	-1.39182394109395
-0.300827766190212	0.83030363644453
2.09500141345318	-0.553562052130405
1.5290916465529	-0.702936079289277
3.70431891377538	-1.12157247796102
1.20807681116921	-0.0760920378514967
1.88119757844704	-0.498856863351507
-0.960945989129144	-1.58984774567623
1.62168318085215	-0.337278839171313
0.322305122262185	-0.442058682862604
0.447985576010876	-0.0839698798459635
-0.162144109851706	0.0397077623435704
1.51136693375339	-0.260945179034029
1.28211067654107	-0.0688949835501161
0.613944207171895	-0.445402123123688
1.9270899847749	0.774735741488438
1.40672576563886	-0.443986958871601
0.350885917932455	-1.76381960153563
0.465864759808829	0.927849745744322
2.03509647068532	-0.545748987459089
0.838144001503506	-0.745213460127608
2.2599411457899	-0.602011389793677
2.51897310218689	0.320441029789696
2.56226658744422	-1.19949547245008
1.27132524487683	-1.20710508395819
1.85921330149145	-0.206515719416113
0.980780407558342	1.12975504036069
1.49197387557549	0.670310567838477
2.04481346948105	-1.10300998247025
0.646964377172875	-0.279653057900653
0.132568507280101	0.250485421190837
-0.0177951469075306	1.29921394275929
0.762257688878089	1.35206384711064
0.850434397398395	-1.29852019621121
1.2883371524686	-0.298758023960457
-0.417228437515139	0.727517502322968
0.143355180308613	0.0093838492631656
1.75775005199395	-0.188180651993913
1.14416225910197	-0.128549098359854
0.194261573626007	-1.12944657807039
0.149189148561261	1.25385832299819
2.76077304591921	-0.0635879020428871
0.0300530853095289	-0.32995689449783
2.77462656769169	-0.801931645135183
2.06087072241187	-1.30023592181818
1.95232698264627	-1.28207246398245
0.0312472264666968	-1.28312524203127
0.3931714111943	-1.23691404319894
2.004230590141	-0.257721827428505
0.939203530292832	-1.41273640769935
0.247025338025901	-1.09402354543651
0.14323422375381	-0.774407597309045
1.73469065933402	-1.50672404358993
2.73321128196378	-1.63765395233053
1.16642936211781	2.04348654724569
2.15358076131821	-0.578416522096597
0.397190530036531	0.256352639180794
1.25042493788508	-0.701088122819544
1.58084001997327	-0.815038995542271
3.92161231187926	1.3540448439839
2.04253829395665	0.387007159407171
0.720072347768862	0.559545013195282
0.91435960037004	-1.33428793887519
3.14613682726339	-1.25520443990682
0.96875783127388	-0.941183631502005
0.315878493139774	0.272741789104664
-0.26066059749676	-0.532422362822935
0.688658870579388	-1.71639939734073
1.19253690237364	-0.757112890309733
0.670728911919205	0.654882799200966
1.7953636415513	-0.416689484946644
1.41944477657688	-1.06354505154562
1.06161307900861	0.775943234368045
1.24620602872892	-0.164444727148407
3.28771567495853	-1.02992761460439
2.22374666883132	1.46425169283217
0.198789121547367	-0.308596814281048
0.873045655574943	-0.817066113072201
0.217236633094051	-1.22244462466623
2.04502148249055	7.15121132494247
0.903985366723151	6.41039739734563
1.20875238548649	5.09246263080241
2.19544988894006	5.63077863943967
0.203186990094025	5.35538459531844
2.76461060745027	6.76599949558697
-0.188320046515341	5.68889717558615
2.11705212720307	3.96947641883691
2.67795052044101	5.05208058649639
1.5480518877134	5.39986820392721
2.84554534482578	4.11829331333698
1.1247789562965	4.51883075777933
1.67592989555197	7.82310315023841
-0.245109844643291	5.53213352658546
1.12211637356808	7.13543401742446
0.287531494803171	6.0904191212592
2.96633504433013	5.33310464002938
0.56345857793938	5.43266244242516
1.77070899133077	4.58030127810271
2.88413939907517	5.59948293345
-1.63551189673853	4.48667612962875
2.81695409622531	4.61701059825078
1.16788371597532	5.6364911983942
-0.327330850690156	6.08480832119456
1.69099052899179	7.4677448471928
2.30390148755138	5.67565125895152
1.18686340158988	6.1999143794596
0.381967018289944	5.69926233879127
1.62226163692552	6.14423430705255
0.135056195090197	7.05619248734393
1.97150387427462	8.10095209708087
-0.620639980016982	5.00402815840633
-0.445115133238783	5.17284305078081
1.57952854011173	7.296411534612
0.826002359243115	4.39524386527942
0.962006249381543	6.21489515133568
1.45128935501132	6.91224187978997
0.97047785017638	3.94561920643867
2.22088563323254	4.48071799549609
1.88635363929612	6.10733466508292
1.63884626733807	7.31773507920343
1.06324259696783	4.2796458086975
1.33286125988291	5.36186349743089
1.90444749119849	7.22848523408123
-0.538940415747861	5.37995499710119
1.33975330489219	6.14354861818375
0.572563617592706	5.98440689096771
1.65079842270652	5.58146817881376
1.14495217718649	7.06058554178475
1.94331584004461	7.55026621184334
1.00034615130454	4.34928943024485
0.873684241102738	5.69123760318692
1.03100021354727	5.18201299204761
-0.307830885287782	4.79656485323665
0.173150380800479	5.90214969726664
1.61418228727006	7.1334890361163
0.939872971218863	6.54223029933957
0.790131576825645	4.07895415359591
1.7039238194767	5.07430428158196
0.43482813058798	4.83719333924416
2.35889065880934	7.16627386607665
2.27675152925659	5.32068295552184
-0.0402923780927453	5.8164147794574
2.38282034740706	6.43123534596439
1.58390393192802	5.81605902073933
0.425771773686149	6.0376462742354
1.32518427453649	5.66181333811947
1.06742542125175	4.43582569455508
0.67664389353211	6.35990633260151
1.30831528025917	5.60848776107268
1.08307019555551	6.9944317758835
1.2878727337209	5.84303696024797
1.41860789928118	4.63060776814377
1.20292038952953	6.88076298972993
1.72751242301171	4.14181265845135
1.34672944052937	6.15373622157493
1.19444059364776	6.37653864636114
1.09671859966084	4.54254717019986
1.99883844240037	5.85650619128827
1.81304502276054	6.63490124689818
1.46689331730926	3.96426266127951
1.39042739598819	3.95641899644567
0.738344057605502	6.54752074056933
-0.451263498470145	5.70016156845664
0.660718667025867	5.29264396597783
2.24558968828446	6.04984961796958
2.56379523102276	4.46063874245739
0.399926812812594	4.83887065673728
1.13975181333613	4.59203961312073
0.449518884335747	4.61928847988307
1.87369657231853	6.14262853677584
2.18581982044481	8.25540731525075
1.0891300981647	6.27885571470572
4.53580168248248	6.15444140819805
1.20036986610887	4.62139801262214
0.722800577861884	3.90514862060738
-0.302985535442579	5.18885379011313
1.58867358156213	5.63426863024059
0.879377600876761	3.77461871851573
1.92856787382657	6.05346262127062
6.32980245366178	-0.10586860608125
6.73303994953897	-0.471937336497425
7.19084724946987	-1.71969968272138
7.53084232579763	-3.65701681270335
6.27674569769795	-1.24992592255609
7.95775664742239	-1.0889032069101
6.81035200377278	-0.715623804211903
6.63049114130146	-2.96149640490028
6.59146369775034	-2.01986383238786
6.98668608471082	-2.23701503085736
7.26957870613765	0.205151311323506
4.81998139991425	-1.27211337026917
5.89387321288713	-2.48535515971773
4.80042028208704	-2.11547959311171
6.95125861030675	-3.28335810741552
8.55525456997228	-2.61572070795001
4.33785019527252	-1.97024126121898
8.96848300246566	-0.25986969148696
7.8940718478652	-1.06721963661723
7.07809171910754	-2.29425962857504
5.10881932755264	-4.07913662608481
5.43795389441899	-3.63895071846648
5.62870719757185	-1.12770180637453
5.73194142229088	-3.39463191190856
5.64439953423864	-3.57432668507352
7.42038387604376	-3.3579776647147
6.47112726569865	-1.27673188244305
7.8181519129606	0.0377202917972008
4.85639999333337	-0.931643692058989
6.06008416883475	-2.03677463294402
8.06406662213944	-2.46332194758456
7.29598876711254	-1.9497481351387
6.12654004508069	-0.445531111454388
6.39205254707877	-2.06868598428135
7.31300481057877	-0.941007989534243
5.69325202098281	-0.709317231843847
5.98076129368161	-2.74263380322731
4.28348965212606	-2.00168129942602
6.93359036063749	-2.56366048255619
7.85878189489417	-1.23603829952535
6.71652940441912	-0.048487007075086
5.11419635797932	-1.5705500295388
7.46233330120599	-2.85153313234926
6.35977221227785	-1.91204653804849
6.17162109696236	-1.78649539173224
6.46195463081268	-2.68745395415903
7.37817068917441	-2.43269742728016
5.99025810864026	-1.37485516919096
8.31189742077212	-3.61741678866273
6.81463935193505	-1.45884139594922
6.64585183181058	0.7040828939709
7.87375404841405	-2.39072818036547
5.99139890825446	-0.942341807900412
7.62382587150733	-1.13689867147822
6.01191467597521	-1.3171360883135
6.53979545129905	-0.00627093442379745
5.76171878548311	-1.82355319985667
5.59156685607595	-2.83843957031527
6.62072829378631	-2.08961767266228
6.11773811772589	-0.306477531865995
6.70412325333436	-0.537489364184984
5.63540221776005	-2.10181308239472
5.21269249991049	-0.41529734744013
5.63526634589225	-0.38194559082411
5.62542909155743	-1.95068783932557
3.74148465300534	-2.10305659558713
6.63137082662767	-3.77527819804688
6.3288125931294	-2.20282794015492
4.77703775218261	-0.957601553826744
5.40377132585143	-2.07515472647479
7.18089449748067	-2.3816248704496
7.36100056178353	-1.72720874155356
8.10490059368419	-2.51887244589977
5.45597133535946	-1.49741626025266
6.42177995263667	-2.1514725027642
7.11326676054944	-1.37127770658383
6.63541083735925	-1.22141593007312
7.37107042443457	-1.02260145989198
7.58238763304715	-0.562310526839075
6.48007531598208	-2.29632918288497
5.3893424223696	-2.09384356427269
5.68976818012519	-1.44495513894913
6.4177617600114	-2.41364013411053
5.63946921440331	-1.79545524602115
6.01939685723899	-3.11513919222504
5.20657913526008	-0.754886415327875
5.93938431054886	-2.61836400230073
6.32487773480501	-2.43137902412176
6.17268446864254	-2.16876093871255
6.01362191043465	-2.95012521477921
7.33133252815133	-1.96500275798072
5.17282840149421	-1.05006723115782
4.87679125852623	-2.25751080425
6.32904384807817	-2.7945978948014
6.90429347562485	-3.36159161907804
8.13592335014208	-1.48878113879919
8.31648874563918	-1.21199351747312
4.9288253081928	-1.20854450038099
7.0654205636109	-0.829888336489845
7.69160455964	-1.39788088174969
7.21577890028955	2.65554066143032
3.75096478784588	3.12781455747881
6.54125720438904	3.31177791943606
5.24746288337049	4.50226843521873
5.14770428407109	2.33479247609561
6.79917372201162	4.34270783078506
6.16200815335918	4.42444239731834
5.10135532821576	4.52173601139526
6.44704639365328	2.91301173850712
4.4744065862581	5.7210885387904
4.72594598301407	4.43509708243712
4.20358156153731	5.1075133030677
6.22578325953495	4.14921835750329
7.18566283422807	3.90879114334124
5.33974402238644	5.52097176654384
6.0902519727849	5.27144164085198
7.09778667695461	4.66339689641338
6.28100869200018	3.77841544544897
6.09604652875122	4.11033315436401
6.90760746698743	4.37192238151207
5.66168792405481	4.4159533315015
3.5970141150028	3.42671363891857
7.59544481414191	5.12606237452622
5.67126173780285	4.26101501187803
5.46932920689368	4.85835551316033
6.41228605013588	3.43832797947984
5.49000102625339	3.16328464854068
5.202553082101	4.92830986773459
4.18469701518422	5.43904643020648
6.8101337339931	4.4092748362994
5.90021162922208	5.76156247396589
5.04798031510859	3.48253271069495
4.47942970200701	3.44435017067877
4.92017315982122	4.79144607769063
4.68807234078146	4.14516629343996
5.7860552522113	3.13088039998632
7.05068907689283	5.72736136322357
3.82661098427009	3.93546407499325
5.25837497802022	4.58861950371871
4.45860315526373	4.04333686454643
6.41471439772966	5.41070490593887
5.86087123289781	4.75638455018336
4.98435475889643	3.9763269194408
6.79333851884921	4.48458461189472
4.9491191777838	6.05387526000056
5.04673751368	5.54946960210091
6.21278780136269	4.79882666858394
5.32084588215074	5.30592360281662
3.9897220081778	3.4309698599988
5.38758332859516	4.57559052723016
5.73363871637035	4.13207542987454
5.33839187170788	4.88901065956459
4.9689982457989	2.22916093571249
5.63544142976641	5.28247643056851
6.61181011717173	4.12780883040314
5.57057328225298	5.93140200269185
4.98797769316319	4.28858312207181
6.11679821149492	3.77435116696036
5.16763053844574	4.98678329848003
4.90817892432661	4.8754181552161
4.4336521317022	2.4013530514327
6.25131016305563	4.28667613540644
5.19662601852177	3.89777942276585
6.62387518370732	3.33411119365621
6.59141917182501	3.38052306063169
5.49374479068793	4.20482518344148
6.20530534307173	2.64308428659483
5.37519446292441	4.28098296544757
6.18927173243188	5.54187989045965
4.64943955063975	4.74643915746902
6.07941336647801	5.60325772179847
5.54296984154043	5.56653148183832
5.7183993313765	4.12452856732146
6.14391969690934	4.70284723602771
6.01613047431193	5.4243379404874
5.34562096681248	4.18219371084128
5.42791239083898	5.49200560715631
7.5818645437406	5.38398766835115
6.66999134651028	6.18840720524137
5.05993661108091	2.94925071172391
4.52122031351759	4.67393699062359
5.65493143902529	1.70360830700157
6.81687600951277	4.19977840399976
5.57491399740953	4.82609811094696
4.32215680844602	3.71284231463049
6.66547842802402	6.39229456895563
6.31911183157943	5.15777615147692
3.92331652626539	5.47215339223853
6.75482586704233	4.06494159575695
5.81982561140696	5.34333362878697
7.78428760117547	3.30979425883736
6.66109498016264	5.79668835125563
6.5463978099621	4.71315703296083
5.47984813338773	4.58442504124105
6.50016418864039	3.34149910812531
4.4092547898401	3.70808890547935
4.20755509177869	2.75018918957202
7.01082289044568	3.49985901812182
5.12709671428804	3.28480178879103
6.14435981306792	4.94752238420413
2.42931661206429	-0.325014805765857
-0.111397914861133	0.689372584909415
2.70169480189596	0.340101518444437
0.757710382220553	-1.80673729781987
1.22568939416727	-1.80775814678528
-0.625756991957011	0.241997174194548
0.88922766017256	-0.860927653880011
